0,38,,0,16,3.79238469,33.77896352,0,21,4.496346425,43.41249226,0,15,3.818353773,31.07500135,0,50,5.816336411,71.5670084,,14.32654878,-0.268095303,0.821073965,-0.550192145,16.03228329,-0.463259363
1,32,,1,35,4.592063576,51.69124022,1,56,5.251171763,61.54118354,1,38,4.76163004,53.13957554,1,16,3.151236844,27.36647248,,14.18405795,,0.781900812,,12.73176176,
2,34,,2,21,3.363813651,29.28602139,2,47,4.55656139,48.03888327,2,21,3.189992484,26.59251892,2,19,3.177492968,25.79597389,,11.5758369,,0.57320769,,9.105057871,
3,45,,3,18,2.495752142,17.34106914,3,22,3.070523724,24.68649617,3,26,3.292674821,28.27254179,3,39,3.833051947,38.21075611,,7.885905148,,0.479363297,,7.514692528,
4,44,,4,25,2.590812238,21.49396523,4,20,2.527465214,16.38238449,4,28,2.923926301,23.42917202,4,12,1.015567264,6.533087621,,6.05702072,,0.73659799,,6.547159084,
5,23,,5,69,3.69513798,34.28854038,5,91,4.027347575,38.59494781,5,21,1.86142246,13.50316287,5,32,2.893611239,22.49291667,,28.12805539,,0.83506453,,9.872317843,
6,14,,6,45,2.480696299,23.5887311,6,25,2.288192923,13.88298585,6,17,0.736148716,7.99499773,6,31,2.007403266,14.95110848,,10.23474475,,0.680453998,,5.568725744,
7,12,,7,61,2.818324307,25.9162019,7,19,0.857279226,9.470198151,7,38,2.341046216,18.30804482,7,42,2.877377008,21.68197079,,14.91643389,,0.81574313,,6.046187372,
8,31,,8,42,2.744079828,22.65220357,8,17,0.625152786,11.09469359,8,32,2.027305708,17.45251129,8,23,1.422982249,13.32429142,,9.447221814,,0.779290032,,4.402115496,
9,96,,9,29,2.322276369,15.85647023,9,41,2.508940004,18.7768856,9,21,1.999717488,11.09634244,9,45,2.523838816,22.51307412,,9.539392014,,0.211208972,,4.174248645,
10,42,,10,18,0.642755729,5.436008474,10,46,2.212380477,16.92041952,10,35,1.906461988,13.81627373,10,27,1.393699858,10.57234671,,10.30776406,,0.59431376,,4.249700911,
11,37,,11,20,1.206109097,6.473743632,11,98,2.61907821,18.07799199,11,30,1.122267113,9.649244039,11,24,0.690152019,8.331943124,,31.95309062,,0.725329497,,4.443814735,
12,11,,12,52,1.38183787,9.660897457,12,14,-0.868558769,9.771889097,12,22,0.111906169,6.871531473,12,27,0.580197571,8.911070847,,14.20167244,,0.813908087,,1.16372046,
13,36,,13,46,1.514476726,10.49531281,13,38,1.18052058,9.535940202,13,28,0.684507367,6.607158428,13,81,2.015505845,12.61464504,,19.95463605,,0.485167012,,2.160378887,
14,126,,14,55,1.329610438,8.280096868,14,36,0.621922921,8.236869147,14,18,-0.0743758,5.104002099,14,33,0.733951315,7.422690857,,13.16244658,,0.498597017,,1.291284522,
15,47,,15,74,1.673265013,9.970612738,15,33,0.749467542,6.855115084,15,15,-1.376232112,9.519603684,15,45,1.099370915,7.621486404,,21.46363203,,1.152492697,,1.29223167,
16,25,,16,52,1.282280365,8.540927693,16,54,1.267128736,8.359181806,16,51,1.278831253,8.923688773,16,81,1.69085808,10.24890155,,12.45993579,,0.179691894,,0.739197624,
17,21,,17,31,-0.14659882,9.375377387,17,33,0.393354786,6.183594253,17,21,-0.519468246,7.025823642,17,64,1.083620033,7.559884051,,16.09930123,,0.603304647,,1.169739365,
18,82,,18,39,0.206330667,6.416433546,18,45,0.578055866,6.35120499,18,22,-0.909235547,7.297454547,18,121,1.178701647,5.910811998,,38.04191767,,0.760775334,,0.503004578,
19,43,,19,35,-0.212630256,6.709945882,19,51,0.318454651,6.126580376,19,54,0.385107236,5.524755492,19,49,0.36216896,5.728707206,,7.292976073,,0.247059595,,0.452072551,
20,45,,20,80,0.64499644,4.407217301,20,46,0.373446132,5.498398372,20,77,0.66815976,4.917926878,20,17,-1.59761909,14.50381496,,25.66125484,,0.942380913,,4.158699542,
21,55,,21,49,0.194806092,4.963826302,21,89,0.773374569,4.371941955,21,109,0.629553217,4.66382859,21,159,0.504934821,5.07850728,,39.60744879,,0.213336676,,0.274985024,
22,66,,22,28,-0.866189862,7.367464216,22,125,0.657056368,3.899923943,22,33,-0.643694475,6.793749951,22,25,-0.821312563,8.476753926,,41.8113322,,0.626541743,,1.690739692,
23,79,,23,38,-0.272640567,6.566104094,23,113,0.567806029,3.489991453,23,88,0.062511477,7.376522239,23,66,0.158208146,4.973965335,,27.64394147,,0.299641332,,1.494442456,
24,100,,24,28,-1.095633908,9.754203175,24,67,0.056666224,5.204036517,24,39,-0.373014712,6.636709692,24,37,-0.47279117,6.815319544,,14.60094175,,0.411765509,,1.653415142,
25,86,,25,24,-1.05395954,10.20807729,25,121,-0.054460148,5.152083119,25,55,-0.222898307,5.153948714,25,28,-1.764911148,11.29167766,,38.82653732,,0.685881351,,2.82453341,
26,93,,26,50,-0.099642223,5.736719044,26,60,0.157149514,4.821795108,26,95,0.256296987,4.161128461,26,58,-0.073366908,5.768537012,,17.29703732,,0.151032165,,0.67254864,
27,58,,27,51,-0.117828727,5.190251155,27,169,0.192777583,3.218279802,27,74,0.274559289,4.238171008,27,143,0.407358139,3.69499646,,48.33412356,,0.193105294,,0.732862097,
28,77,,28,57,-0.263191348,5.409411899,28,95,0.200524536,4.023213581,28,93,0.47748005,3.530106718,28,200,0.506237378,3.50352915,,53.4245964,,0.308893063,,0.774582769,
29,111,,29,107,0.318292218,3.432521266,29,50,-0.397323008,6.271536822,29,105,0.303128543,3.744173777,29,162,0.488947792,2.467801577,,39.6042927,,0.34022929,,1.404744471,
30,129,,30,166,0.148460222,3.393521266,30,83,0.006476399,4.160736956,30,39,-0.549204388,6.990449164,30,109,0.384325659,3.124034033,,45.94766044,,0.343288997,,1.533589003,
31,105,,31,69,-0.203758004,4.523694817,31,64,-0.153290995,4.704152488,31,141,0.316960376,3.031717074,31,117,0.250214121,2.945519196,,32.42973173,,0.232942192,,0.815722923,
32,92,,32,114,-0.175147904,4.64769944,32,165,0.060260048,3.361627848,32,200,0.431831785,1.799938733,32,159,0.45191372,2.419167533,,30.58185737,,0.263261867,,1.0735637,
33,197,,33,142,-0.169977418,3.573726111,33,79,-0.290458529,5.134100699,33,37,-1.027308289,8.135659964,33,63,-0.524111405,5.15843441,,38.67411925,,0.32841391,,1.651346645,
34,36,,34,174,-0.317634134,4.217553147,34,145,-0.509150329,9.155556464,34,59,-0.356063522,5.611650605,34,97,-0.467047774,5.954343348,,44.11561515,,0.078264538,,1.807420419,
35,153,,35,182,-0.000847572,3.00890628,35,106,0.130943283,1.857712884,35,71,-0.430916487,6.469645732,35,200,0.517637501,2.377933853,,53.10543757,,0.338759535,,1.802476604,
