0,13,,0,37,5.127936039,61.68299714,0,10,2.454736321,17.90677439,0,11,2.537684244,20.41534425,0,11,2.594545112,20.19551703,11.40997371,,-0.390630147,1.126474886,-0.536759946,18.28962727,-0.415779895
1,17,,1,12,1.461116226,18.39592478,1,10,1.325222234,13.48800126,1,10,0.491954532,13.51664604,1,9,0.437684044,11.55205885,1.089724736,,,0.467049207,,2.529103986,
2,18,,2,11,0.556669992,13.0090194,2,11,1.164475182,13.87415907,2,9,-0.129464647,10.0400433,2,11,1.251065991,12.99138694,0.866025404,,,0.55396507,,1.452449575,
3,13,,3,13,1.148698334,13.71732556,3,15,1.875378454,19.1159024,3,10,0.508545011,9.838883232,3,11,1.009859262,10.73988818,1.920286437,,,0.488991927,,3.623573762,
4,39,,4,12,1.240989274,10.22263623,4,15,1.581680867,14.05524257,4,13,1.283071752,10.01606471,4,37,3.82057718,39.30244685,10.30473192,,,1.069838579,,12.1752705,
5,37,,5,30,2.644625431,24.65244159,5,23,2.286569345,17.22308892,5,26,2.45277098,21.88469035,5,44,3.450300415,35.10887339,8.042853971,,,0.446590027,,6.560790373,
6,48,,6,33,2.343898394,22.53371212,6,41,3.016747009,22.52002685,6,85,3.653629653,37.17277541,6,37,3.378192335,28.7758051,20.97617696,,,0.490536258,,6.00839516,
7,60,,7,103,3.025790717,28.82463015,7,34,2.594003768,20.51896129,7,69,3.033370124,28.90742233,7,58,3.040412024,26.90773794,24.82941804,,,0.190243908,,3.426431716,
8,52,,8,57,2.756133113,23.25686642,8,17,1.669469394,8.919658031,8,50,3.07435862,25.61425331,8,105,3.436627449,29.21738934,31.43544973,,,0.660159928,,7.706858341,
9,42,,9,24,1.61624713,9.80625608,9,29,1.705400063,12.6361012,9,15,0.499080744,4.605236236,9,28,1.700164679,11.75117243,5.522680509,,,0.509956338,,3.114317998,
10,78,,10,31,1.559394564,10.43906717,10,22,0.864980151,6.969752336,10,19,0.621020606,6.206009552,10,20,0.565158489,6.658105238,4.74341649,,,0.395584402,,1.679572356,
11,19,,11,27,1.287004705,9.087527431,11,29,1.338483474,9.303427432,11,30,1.543326178,9.963449947,11,42,1.889412128,13.29600569,5.873670062,,,0.23670972,,1.695718523,
12,42,,12,91,1.753898424,13.02626279,12,45,1.499412285,11.13573119,12,29,0.941836889,7.611559225,12,66,1.290212818,11.81245703,23.25268802,,,0.29740881,,2.013885193,
13,57,,13,39,1.42119487,9.793469538,13,152,1.572456867,11.93371129,13,35,1.305890699,8.291690871,13,28,0.862648643,6.905492526,51.24695113,,,0.264515818,,1.864893222,
14,21,,14,43,1.388941287,8.671576859,14,86,1.037047773,9.776456145,14,84,1.083567553,9.963459205,14,45,1.32784578,8.56129186,20.52437575,,,0.151495513,,0.631444211,
15,101,,15,28,0.590561539,4.826497145,15,63,1.416816341,9.625678706,15,73,1.230301612,8.565573268,15,74,0.872219819,8.80421386,18.68823159,,,0.319265899,,1.848828033,
16,40,,16,116,1.361321635,7.660713924,16,34,0.271221841,5.693418576,16,44,0.913354121,6.088149047,16,78,1.201263393,6.321261555,32.15587038,,,0.416444324,,0.739158488,
17,54,,17,89,1.279149147,7.052033306,17,59,1.211202817,7.080813433,17,76,0.875968151,7.623968646,17,65,1.340922477,7.796357292,11.43186337,,,0.179648887,,0.327747518,
18,82,,18,48,1.172972547,6.822963925,18,57,0.664217266,7.651147053,18,71,1.210471983,7.312760186,18,49,1.161869065,6.404964521,9.20258116,,,0.224829825,,0.473819633,
19,53,,19,152,1.071717448,6.213496315,19,58,0.996310414,5.535608282,19,187,0.737200254,6.032384405,19,61,0.272164712,7.593060805,56.38483839,,,0.312715494,,0.762854021,
20,65,,20,38,0.283270644,4.518377916,20,67,0.311990723,6.49792273,20,54,0.738538603,4.660051551,20,54,0.774198956,4.70538445,10.2804426,,,0.229939608,,0.812659967,
21,48,,21,117,0.572126072,5.132177604,21,59,0.591957895,4.70928115,21,79,0.834315241,4.713974242,21,200,0.919282191,4.570609393,53.97858372,,,0.150572137,,0.210490451,
22,63,,22,73,0.497288277,3.878265264,22,59,0.346411527,4.270145077,22,31,-0.363255024,5.420387678,22,34,-0.459903312,8.589628741,17.49821419,,,0.421502182,,1.849894308,
23,104,,23,101,0.266809013,4.525013064,23,72,0.083477746,5.727579994,23,51,-0.124757156,6.728857978,23,38,-0.03304234,4.847364383,23.81701073,,,0.14624371,,0.856021512,
24,37,,24,44,0.189062159,4.555941249,24,48,-0.096600135,6.993027981,24,75,0.039258046,5.690135129,24,106,0.35867867,4.793255393,24.84325864,,,0.169665065,,0.956001699,
25,102,,25,37,-0.235624447,5.673676803,25,79,0.208962176,4.776408158,25,47,-0.206946985,6.522658638,25,77,0.237036751,4.806273016,18.35755975,,,0.222595266,,0.71913632,
26,93,,26,86,0.424228331,3.995481906,26,68,0.286788052,4.402462495,26,67,0.30333785,4.337449632,26,58,0.081942268,5.090216504,10.15812483,,,0.122962337,,0.39724907,
27,63,,27,106,0.337940036,4.191909246,27,24,-1.651183058,11.43422547,27,44,0.038412374,5.576652589,27,68,0.315315531,4.286413809,30.54095611,,,0.823307512,,2.973262909,
